#  TEXES order positions grabbed originally from the atmos plots
#  units are wavenumbers (cm-1) and edge-to-edge of each order for
#  on-blaze is shown
1147.827	1148.709
1148.489	1149.371
1149.151	1150.034
1149.813	1150.696
1150.475	1151.359
1151.137	1152.021
1151.799	1152.683
1152.461	1153.346
1153.122	1154.008
1153.784	1154.671
1154.446	1155.333
1155.108	1155.995
1155.77	1156.658
1156.432	1157.32
1157.094	1157.983
1157.756	1158.645
1158.418	1159.307
1159.079	1159.97
1159.741	1160.632
1160.403	1161.295
1161.065	1161.957
1161.727	1162.62
1162.389	1163.282
1163.051	1163.944
1163.713	1164.607
1164.375	1165.269
1165.036	1165.932
1165.698	1166.594
1166.36	1167.256
1167.022	1167.919
1167.684	1168.581
1168.346	1169.244
1169.008	1169.906
1169.67	1170.568
1170.332	1171.231
1170.994	1171.893
1171.655	1172.556
1172.317	1173.218
1172.979	1173.88
1173.641	1174.543
1174.303	1175.205
1174.965	1175.868
1175.627	1176.53
1176.289	1177.192
1176.951	1177.855
1177.612	1178.517
1178.274	1179.18
1178.936	1179.842
1180.26	1181.167
1180.922	1181.829
1181.584	1182.492
1182.246	1183.154
1182.908	1183.816
1183.57	1184.479
1184.232	1185.141
1184.893	1185.804
1185.555	1186.466
1186.217	1187.129
1186.879	1187.791
1187.541	1188.453
1188.203	1189.116
1188.865	1189.778
1189.527	1190.44
1190.189	1191.103
1190.85	1191.765
1191.512	1192.428
1192.174	1193.09
1192.836	1193.753
1193.498	1194.415
1194.16	1195.077
1194.822	1195.74
1195.484	1196.402
1196.146	1197.065
1196.807	1197.727
1197.469	1198.389
1198.131	1199.052
1198.793	1199.714
1199.455	1200.376
1200.117	1201.039
1200.779	1201.701
1201.441	1202.364
1202.103	1203.026
1202.765	1203.689
1203.426	1204.351
1204.088	1205.013
1204.75	1205.676
1205.412	1206.338
1206.074	1207.001
1206.736	1207.663
1207.398	1208.325
1208.06	1208.988
1208.722	1209.65
1209.383	1210.313
1210.045	1210.975
1210.707	1211.637
1211.369	1212.3
1212.031	1212.962
1212.693	1213.625
1213.355	1214.287
1214.017	1214.949
1214.679	1215.612
1215.341	1216.274
1216.003	1216.937
1216.664	1217.599
1217.326	1218.261
1217.988	1218.924
1218.65	1219.586
1219.312	1220.249
1219.974	1220.911
1220.636	1221.573
1221.298	1222.236
1221.96	1222.898
1222.621	1223.561
1223.283	1224.223
1223.945	1224.885
1224.607	1225.548
1225.269	1226.21
1225.931	1226.873
1226.593	1227.535
1227.255	1228.198
1227.917	1228.86
1228.578	1229.522
1229.24	1230.185
1229.902	1230.847
1230.564	1231.51
1231.226	1232.172
1231.888	1232.834
1232.55	1233.497
1233.212	1234.159
1233.874	1234.822
1234.536	1235.484
1235.197	1236.146
1235.859	1236.809
1236.521	1237.471
1237.183	1238.134
1237.845	1238.796
1238.507	1239.458
1239.169	1240.121
1239.831	1240.783
1240.493	1241.446
1241.154	1242.108
1241.816	1242.771
1242.478	1243.433
1243.14	1244.095
1243.802	1244.758
1244.464	1245.42
1245.126	1246.082
1245.788	1246.745
1246.45	1247.407
1247.112	1248.07
1247.774	1248.732
1248.435	1249.394
1249.097	1250.057
1249.759	1250.719
1250.421	1251.382
1251.083	1252.044
1251.745	1252.707
1252.407	1253.369
1253.069	1254.031
1253.731	1254.694
1254.392	1255.356
1255.054	1256.018
1255.716	1256.681
1256.378	1257.343
1257.04	1258.006
1257.702	1258.668
1258.364	1259.331
1259.026	1259.993
1259.688	1260.655
1260.349	1261.318
1261.011	1261.98
1261.673	1262.643
1262.335	1263.305
1262.997	1263.967
1263.659	1264.63
1264.321	1265.292
1264.983	1265.955
1265.645	1266.617
1266.307	1267.279
1266.968	1267.942
1267.63	1268.604
1268.292	1269.267
1268.954	1269.929
1269.616	1270.591
1270.278	1271.254
1270.94	1271.916
1271.602	1272.579
1272.264	1273.241
1272.925	1273.903
1273.587	1274.566
1274.249	1275.228
1274.911	1275.891
1275.573	1276.553
1276.235	1277.215
1276.897	1277.878
1277.559	1278.54
1278.221	1279.203
1278.883	1279.865
1280.206	1281.19
1280.868	1281.852
1281.53	1282.515
1282.192	1283.177
1282.854	1283.839
1283.516	1284.502
1284.178	1285.164
1284.84	1285.827
1285.502	1286.489
1286.163	1287.151
1286.825	1287.814
1287.487	1288.476
1288.149	1289.139
1288.811	1289.801
1289.473	1290.464
1290.135	1291.126
1290.797	1291.788
1291.459	1292.451
1292.12	1293.113
1292.782	1293.776
1293.444	1294.438
1294.106	1295.1
1294.768	1295.763
1295.43	1296.425
1296.092	1297.088
1296.754	1297.75
1297.416	1298.412
1298.078	1299.075
1298.739	1299.737
1299.401	1300.4
1300.063	1301.062
1300.725	1301.724
1301.387	1302.387
1302.049	1303.049
1302.711	1303.712
1303.373	1304.374
1304.035	1305.036
1304.696	1305.699
1305.358	1306.361
1306.02	1307.024
1306.682	1307.686
1307.344	1308.349
1308.006	1309.011
1308.668	1309.673
1309.33	1310.336
1309.992	1310.998
1310.654	1311.66
1311.316	1312.323
1311.977	1312.985
1312.639	1313.648
1313.301	1314.31
1313.963	1314.973
1314.625	1315.635
1315.287	1316.297
1315.949	1316.96
1316.611	1317.622
1317.273	1318.285
1317.934	1318.947
1318.596	1319.609
1319.258	1320.272
1319.92	1320.934
1320.582	1321.596
1321.244	1322.259
1321.906	1322.921
1322.568	1323.584
1323.23	1324.246
1323.891	1324.909
1324.553	1325.571
1325.215	1326.233
1325.877	1326.896
1326.539	1327.558
1327.201	1328.221
1327.863	1328.883
1328.525	1329.545
1329.187	1330.208
1329.749	1330.77
1330.411	1331.432
1331.072	1332.095
1331.734	1332.757
1332.396	1333.42
1333.058	1334.082
1333.72	1334.745
1334.382	1335.407
1335.044	1336.069
1335.706	1336.732
1336.368	1337.394
1337.03	1338.057
1337.691	1338.719
1338.353	1339.381
1339.015	1340.044
1339.677	1340.706
1340.339	1341.369
1341.001	1342.031
1341.663	1342.693
1342.325	1343.356
1342.987	1344.018
1343.648	1344.681
1344.31	1345.343
1344.972	1346.005
1345.634	1346.668
1346.296	1347.33
1346.958	1347.993
1347.62	1348.655
1348.282	1349.318
1348.944	1349.98
1349.605	1350.642
1350.267	1351.305
1350.929	1351.967
1351.591	1352.63
1352.253	1353.292
1352.915	1353.954
1353.577	1354.617
1354.239	1355.279
1354.901	1355.942
1355.562	1356.604
1356.224	1357.266
1356.886	1357.929
1357.548	1358.591
1358.21	1359.254
1358.872	1359.916
1359.534	1360.578
1360.196	1361.241
1360.858	1361.903
1361.52	1362.566
1362.182	1363.228
1362.844	1363.89
1363.505	1364.553
1364.167	1365.215
1364.829	1365.878
1365.491	1366.54
1366.153	1367.202
1366.815	1367.865
1367.477	1368.527
1368.139	1369.19
1368.801	1369.852
1369.462	1370.514
1734.829	1736.162
1735.491	1736.824
1736.153	1737.486
1736.815	1738.149
1737.476	1738.811
1738.138	1739.474
1738.8	1740.136
1739.462	1740.798
1740.124	1741.461
1740.786	1742.123
1741.448	1742.786
1742.11	1743.448
1742.772	1744.11
1743.433	1744.773
1744.095	1745.435
1759.981	1761.333
1760.643	1761.995
1761.305	1762.658
1761.967	1763.32
1762.629	1763.983
1763.29	1764.645
1763.952	1765.307
1764.614	1765.97
1765.276	1766.632
1765.938	1767.295
1766.6	1767.957
1767.262	1768.619
1767.924	1769.282
1768.586	1769.944
1769.247	1770.607
1799.795	1801.177
1800.456	1801.84
1801.118	1802.502
1801.78	1803.164
1802.442	1803.827
1803.104	1804.489
1803.766	1805.152
1804.428	1805.814
1805.09	1806.476
1805.752	1807.139
1806.414	1807.801
1807.075	1808.464
1807.737	1809.126
1808.399	1809.789
1809.061	1810.451
1809.723	1811.113
1810.385	1811.776
1811.047	1812.438
1811.709	1813.1
1812.371	1813.763
1813.032	1814.425
1813.694	1815.088
1814.356	1815.75
1815.018	1816.412
1815.68	1817.075
1816.342	1817.737
1817.004	1818.4
1817.666	1819.062
1818.328	1819.725
1818.99	1820.387
1819.651	1821.049
1820.313	1821.712
1820.975	1822.374
1821.637	1823.036
1822.299	1823.699
1822.961	1824.361
1823.623	1825.024
1824.285	1825.686
1824.947	1826.349
1825.608	1827.011
1826.27	1827.673
1826.932	1828.336
1827.594	1828.998
1828.256	1829.661
1828.918	1830.323
1829.58	1830.985
1830.242	1831.648
1830.904	1832.31
1831.566	1832.973
1832.228	1833.635
1832.889	1834.297
1833.551	1834.96
1834.213	1835.622
1834.875	1836.285
1835.537	1836.947
1836.199	1837.609
1836.861	1838.272
1837.523	1838.934
1838.185	1839.597
1838.846	1840.259
1899.741	1901.2
1900.403	1901.863
1901.065	1902.525
1901.727	1903.188
1902.388	1903.85
1903.05	1904.512
1903.712	1905.175
1904.374	1905.837
1905.036	1906.5
1905.698	1907.162
1906.36	1907.824
1907.022	1908.487
1907.684	1909.149
1908.345	1909.812
1909.007	1910.474
1909.669	1911.136
1910.331	1911.799
1910.993	1912.461
1911.655	1913.124
1912.317	1913.786
1912.979	1914.448
1913.641	1915.111
1914.302	1915.773
1914.964	1916.436
1915.626	1917.098
1916.288	1917.76
1916.95	1918.423
1917.612	1919.085
1918.274	1919.748
1918.936	1920.41
1919.598	1921.072
1920.26	1921.735
1920.921	1922.397
1921.583	1923.06
1922.245	1923.722
1922.907	1924.384
1923.569	1925.047
1924.231	1925.709
1924.893	1926.372
1925.555	1927.034
1926.217	1927.696
1926.879	1928.359
1927.541	1929.021
1928.202	1929.684
1928.864	1930.346
1929.526	1931.009
